Date,ITUB4.SA,BBDC4.SA,BBAS3.SA,BPAC11.SA,SANB11.SA,MGLU3.SA,LREN3.SA,RADL3.SA,CEAB3.SA,SMFT3.SA,IGTI11.SA,AMER3.SA,PETR4.SA,VALE3.SA,SBSP3.SA,MRVE3.SA,CYRE3.SA,EZTC3.SA,VIVT3.SA,TIMS3.SA,CVCB3.SA,BBSE3.SA,B3SA3.SA
2025-06-04,32.5479736328125,15.129030227661133,21.837688446044922,39.3260612487793,26.908618927001953,9.472821235656738,17.154926300048828,13.937760353088379,17.06568145751953,23.79059410095215,22.49847412109375,5.730000019073486,26.979463577270508,48.444915771484375,21.67055892944336,5.920000076293945,23.447649002075195,10.106985092163086,27.501121520996094,19.037221908569336,2.609999895095825,31.6718692779541,13.164408683776855
2025-06-05,32.1514778137207,14.687575340270996,21.730209350585938,39.12169647216797,26.825197219848633,9.491691589355469,17.154926300048828,14.370014190673828,16.78717613220215,23.761964797973633,22.320541381835938,5.389999866485596,26.98865509033203,48.57344055175781,21.76323890686035,5.900000095367432,23.51219367980957,9.997995376586914,26.93245506286621,18.683128356933594,2.559999942779541,31.935800552368164,12.815244674682617
2025-06-06,32.23076629638672,14.678376197814941,21.212356567382812,38.92706298828125,26.630538940429688,8.963327407836914,16.35399055480957,14.552521705627441,16.422237396240234,23.198928833007812,22.00421905517578,5.800000190734863,27.27361488342285,48.63770294189453,21.744327545166016,5.920000076293945,23.235580444335938,9.859941482543945,26.829906463623047,18.77631187438965,2.5399999618530273,32.05896759033203,12.805808067321777
2025-06-09,32.06336212158203,14.568014144897461,21.23189926147461,38.732425689697266,26.649080276489258,8.944457054138184,16.66132354736328,14.129873275756836,16.54708480834961,23.141672134399414,21.87571144104004,5.849999904632568,26.814001083374023,48.92229461669922,21.39629364013672,6.03000020980835,22.903642654418945,9.845409393310547,26.90448760986328,18.589948654174805,2.5799999237060547,31.91820526123047,12.41889762878418
2025-06-10,32.01365280151367,14.558816909790039,21.046255111694336,38.64483642578125,26.723234176635742,8.963327407836914,17.052480697631836,14.177901268005371,17.29616928100586,23.475675582885742,21.89548110961914,5.659999847412109,27.6229248046875,49.25279235839844,21.761350631713867,6.039999961853027,23.309343338012695,9.939868927001953,27.035001754760742,18.860177993774414,2.609999895095825,31.231983184814453,12.400023460388184
2025-06-11,32.307098388671875,15.009469032287598,20.90946388244629,39.10223388671875,27.96531105041504,9.001068115234375,17.20149040222168,13.77446460723877,17.200132369995117,23.332534790039062,21.846057891845703,5.420000076293945,28.542156219482422,48.821311950683594,21.827550888061523,6.190000057220459,22.811437606811523,9.845409393310547,27.68757438659668,19.521774291992188,2.5299999713897705,30.90646743774414,12.494391441345215
2025-06-12,32.55610275268555,15.15661907196045,20.929004669189453,40.1046028137207,27.72431182861328,9.07654857635498,17.173551559448242,14.04342269897461,16.710346221923828,23.580646514892578,21.964675903320312,5.420000076293945,29.185619354248047,48.5,21.910776138305664,5.900000095367432,22.86676025390625,9.801813125610352,27.734182357788086,19.493818283081055,2.5199999809265137,31.047229766845703,12.249032974243164
2025-06-13,32.164833068847656,14.9818754196167,21.095108032226562,39.423377990722656,27.62234878540039,8.434962272644043,17.09904670715332,13.33260726928711,15.990073204040527,23.065330505371094,21.628583908081055,5.340000152587891,29.902618408203125,47.85737228393555,21.77269744873047,5.760000228881836,22.497941970825195,9.656494140625,27.77147674560547,19.158361434936523,2.309999942779541,31.24077796936035,12.315091133117676
2025-06-16,32.75173568725586,15.303772926330566,21.476167678833008,40.28950881958008,27.891155242919922,9.001068115234375,17.527454376220703,13.51511287689209,16.451047897338867,23.387388229370117,21.944908142089844,5.440000057220459,29.60846519470215,49.41803741455078,21.87105369567871,5.909999847412109,23.15259552001953,9.700090408325195,28.144367218017578,19.568363189697266,2.359999895095825,31.513507843017578,12.711438179016113
2025-06-17,32.947383880615234,15.533695220947266,21.398000717163086,40.591190338134766,27.946773529052734,8.80293083190918,17.36912727355957,13.553536415100098,16.614309310913086,23.129016876220703,21.964675903320312,5.699999809265137,30.279502868652344,47.19638442993164,22.090465545654297,5.96999979019165,23.383106231689453,9.612897872924805,28.051145553588867,19.689502716064453,2.3299999237060547,31.24957847595215,12.768060684204102
2025-06-18,32.75173568725586,15.41413688659668,21.31006622314453,40.678775787353516,27.88188934326172,8.82180118560791,17.4343204498291,13.755253791809082,16.72955322265625,23.186433792114258,21.925138473510742,5.849999904632568,30.251928329467773,47.04031753540039,21.931581497192383,5.900000095367432,23.549076080322266,9.736419677734375,27.818084716796875,19.754732131958008,2.309999942779541,31.25837516784668,13.013418197631836
2025-06-20,32.58278274536133,15.285379409790039,20.860612869262695,40.698246002197266,27.316463470458984,8.35004711151123,17.285310745239258,13.447874069213867,16.22056007385254,22.880212783813477,21.658239364624023,5.829999923706055,30.16919708251953,45.8285026550293,21.874835968017578,5.860000133514404,23.29090118408203,9.474843978881836,28.228273391723633,20.052915573120117,2.2899999618530273,30.959251403808594,12.852991104125977
2025-06-23,32.511634826660156,15.165815353393555,20.6065673828125,40.435482025146484,26.992040634155273,8.406658172607422,17.704404830932617,13.937760353088379,16.345409393310547,22.803661346435547,21.687894821166992,6.650000095367432,29.41542625427246,46.40686798095703,21.56842041015625,5.829999923706055,23.401546478271484,9.554770469665527,28.38675308227539,19.819957733154297,2.2899999618530273,31.24077796936035,12.645381927490234
2025-06-24,33.12522888183594,15.211801528930664,20.94854736328125,41.311344146728516,27.48331069946289,8.58592414855957,17.96517562866211,14.418042182922363,16.777572631835938,23.36825180053711,22.478702545166016,6.059999942779541,28.83631134033203,46.39768981933594,21.734867095947266,5.949999809265137,23.770366668701172,9.707355499267578,28.5286808013916,19.764047622680664,2.4000000953674316,31.152799606323242,12.828337669372559
2025-06-25,32.52942657470703,15.083044052124023,20.77267074584961,41.01939392089844,27.103273391723633,8.614230155944824,17.68577766418457,14.888718605041504,17.5362606048584,23.138586044311523,22.449047088623047,5.900000095367432,28.689231872558594,46.34260559082031,21.502216339111328,5.789999961853027,23.189476013183594,9.576568603515625,27.874778747558594,19.409954071044922,2.3399999141693115,30.83608055114746,12.91373348236084
2025-06-26,32.28932189941406,15.220998764038086,21.104877471923828,41.02912521362305,27.15888786315918,8.887846946716309,18.188692092895508,14.638972282409668,18.28534507751465,23.741453170776367,22.91364860534668,5.860000133514404,28.91904067993164,47.7380256652832,21.782154083251953,6.0,23.8256893157959,9.671026229858398,28.472633361816406,20.192689895629883,2.369999885559082,30.959251403808594,13.37866497039795
2025-06-27,32.25374984741211,15.239392280578613,21.23189926147461,40.57173156738281,27.019845962524414,8.774625778198242,18.216630935668945,14.398832321166992,19.149673461914062,23.24384880065918,22.7455997467041,5.929999828338623,28.689231872558594,48.536720275878906,21.761350631713867,5.920000076293945,23.622838973999023,9.78001594543457,28.39790153503418,19.875869750976562,2.3499999046325684,30.994441986083984,13.397643089294434
2025-06-30,32.858455657958984,15.478515625,21.583648681640625,41.11670684814453,27.520387649536133,9.29355525970459,18.32839012145996,14.523704528808594,18.88077163696289,23.77016258239746,22.923532485961914,5.670000076293945,28.845502853393555,48.334754943847656,22.53306770324707,6.369999885559082,24.10230255126953,10.114251136779785,28.855627059936523,20.546781539916992,2.4000000953674316,31.49591064453125,13.834110260009766
2025-07-01,33.00760269165039,15.616289138793945,21.407772064208984,41.72007751464844,28.0765438079834,9.16146469116211,18.30044937133789,14.5909423828125,19.408971786499023,23.530929565429688,22.95318603515625,5.420000076293945,28.946617126464844,48.98655700683594,22.79976463317871,6.409999847412109,24.498783111572266,10.077920913696289,29.201263427734375,20.612010955810547,2.440000057220459,32.0501708984375,13.758201599121094
2025-07-02,32.74070358276367,15.334141731262207,21.485939025878906,40.425750732421875,27.233041763305664,8.557619094848633,17.695093154907227,14.523704528808594,18.823148727416992,22.105100631713867,22.2711181640625,5.340000152587891,29.461387634277344,50.767555236816406,21.79350471496582,6.25,23.779586791992188,10.056124687194824,29.42545509338379,20.46291732788086,2.390000104904175,31.891809463500977,13.710760116577148
2025-07-03,33.550323486328125,15.699687957763672,21.788833618164062,41.165367126464844,27.260848999023438,8.6708402633667,18.15921974182129,14.619760513305664,19.831531524658203,22.34433364868164,22.636863708496094,5.400000095367432,29.5625057220459,50.528865814208984,22.196388244628906,6.159999847412109,23.93633270263672,10.041592597961426,30.02330207824707,21.059289932250977,2.490000009536743,32.10295867919922,13.872062683105469
2025-07-04,33.56812286376953,15.624703407287598,21.91585350036621,41.30160903930664,27.177425384521484,8.727449417114258,18.20628547668457,14.771278381347656,18.947996139526367,22.353904724121094,22.61709213256836,5.360000133514404,29.525732040405273,50.675750732421875,22.2852840423584,6.289999961853027,23.982437133789062,10.186911582946777,30.266183853149414,20.928831100463867,2.490000009536743,32.12055206298828,13.957457542419434
2025-07-07,33.12327194213867,15.474737167358398,21.554332733154297,40.863685607910156,26.8159236907959,8.595359802246094,18.149805068969727,14.249938011169434,19.418575286865234,22.210363388061523,22.51824378967285,5.340000152587891,29.470582962036133,49.9321403503418,21.884294509887695,6.139999866485596,23.659719467163086,9.918068885803223,29.995283126831055,20.8170108795166,2.490000009536743,31.751047134399414,13.900527000427246
2025-07-08,33.04319381713867,15.512228012084961,21.495710372924805,39.900238037109375,26.927156448364258,8.397222518920898,18.168628692626953,13.70928955078125,19.04403305053711,21.97113037109375,22.75548553466797,5.320000171661377,29.8934268951416,50.1065673828125,21.627056121826172,6.110000133514404,23.668941497802734,9.925336837768555,29.48150062561035,20.351099014282227,2.440000057220459,31.48711585998535,13.843597412109375
2025-07-09,32.35813522338867,15.334141731262207,20.95831871032715,40.05594253540039,26.510042190551758,8.066994667053223,18.26276969909668,13.332767486572266,18.515832901000977,21.865867614746094,22.350196838378906,5.170000076293945,29.70958137512207,49.61082458496094,21.468170166015625,6.0,23.779586791992188,9.845409393310547,29.59360122680664,20.062232971191406,2.3299999237060547,30.985645294189453,13.73922348022461
2025-07-10,31.361682891845703,15.127937316894531,20.723817825317383,39.70560073852539,25.916807174682617,7.8688578605651855,18.03683853149414,13.458274841308594,17.86278533935547,21.751035690307617,22.192035675048828,5.190000057220459,29.636043548583984,50.74919128417969,21.186344146728516,5.909999847412109,23.4107666015625,9.634696960449219,29.892528533935547,20.062232971191406,2.299999952316284,31.056026458740234,13.36917781829834
2025-07-11,31.103670120239258,15.043578147888184,20.655420303344727,39.734798431396484,25.72215461730957,7.585805416107178,17.603803634643555,13.294150352478027,16.950437545776367,21.645774841308594,21.786746978759766,5.159999847412109,29.994543075561523,51.41018295288086,21.114465713500977,6.090000152587891,23.604398727416992,9.634696960449219,29.985939025878906,19.717458724975586,2.3399999141693115,30.985645294189453,13.027593612670898
2025-07-14,31.0502872467041,15.09981918334961,20.20596694946289,39.51096725463867,25.19380760192871,7.500889301300049,17.10487174987793,13.158987998962402,16.604707717895508,21.56922149658203,21.59893035888672,5.179999828338623,29.599275588989258,50.822635650634766,21.065288543701172,6.269999980926514,23.5306339263916,9.641962051391602,29.061140060424805,19.409954071044922,2.2899999618530273,31.0648250579834,12.91373348236084
2025-07-15,31.15704345703125,15.090444564819336,20.42092514038086,39.1508903503418,25.76850128173828,7.595240592956543,17.453184127807617,12.89831829071045,16.844799041748047,21.894577026367188,21.74720573425293,5.119999885559082,29.369464874267578,49.491477966308594,21.120140075683594,6.090000152587891,24.3420352935791,9.845409393310547,29.219947814941406,19.372684478759766,2.440000057220459,30.73930549621582,13.027593612670898
2025-07-16,31.30830192565918,15.052952766418457,20.401382446289062,39.94889450073242,25.675809860229492,7.651850700378418,17.472009658813477,13.323113441467285,16.335803985595703,21.607498168945312,21.885595321655273,5.070000171661377,29.222389221191406,49.941322326660156,21.25632667541504,5.940000057220459,24.563325881958008,9.845409393310547,29.285335540771484,19.335407257080078,2.490000009536743,30.651330947875977,12.980152130126953
2025-07-17,31.779834747314453,15.024834632873535,20.26459312438965,40.591190338134766,26.139270782470703,7.736766815185547,17.622631072998047,13.525856971740723,16.258975982666016,21.617067337036133,21.74720573425293,5.099999904632568,28.928234100341797,49.849517822265625,21.277132034301758,6.019999980926514,24.766176223754883,9.801813125610352,29.22928810119629,19.270179748535156,2.5,30.642534255981445,13.037081718444824
2025-07-18,31.2015323638916,14.687407493591309,19.79559326171875,39.24821090698242,24.850339889526367,7.434844017028809,16.690664291381836,13.062442779541016,15.87483024597168,21.00463104248047,21.094789505004883,5.099999904632568,28.487003326416016,50.08820724487305,20.934778213500977,5.949999809265137,24.50800323486328,9.511174201965332,28.911680221557617,18.981313705444336,2.390000104904175,30.19384765625,12.306475639343262
2025-07-21,31.566312789916992,14.696781158447266,19.40476417541504,38.732425689697266,24.793649673461914,7.170661926269531,16.445905685424805,13.525856971740723,16.11492156982422,20.60272216796875,20.995939254760742,5.0,28.542156219482422,51.456085205078125,21.035024642944336,5.889999866485596,24.27749252319336,9.460311889648438,28.958383560180664,18.869495391845703,2.309999942779541,30.3170166015625,12.429823875427246
2025-07-22,31.13926124572754,14.649916648864746,19.4340763092041,38.61564636230469,24.9448299407959,7.0763115882873535,16.398836135864258,13.554819107055664,15.932451248168945,20.30607032775879,20.748809814453125,4.940000057220459,28.81792640686035,52.7872428894043,20.823179244995117,5.960000038146973,23.705821990966797,9.489376068115234,28.31382942199707,18.506080627441406,2.319999933242798,29.621994018554688,12.401358604431152
2025-07-23,31.486238479614258,14.884241104125977,19.746740341186523,39.306602478027344,25.05821418762207,7.359364032745361,16.596527099609375,13.680326461791992,16.585500717163086,20.669706344604492,21.094789505004883,5.059999942779541,29.40623664855957,52.71379852294922,20.98395538330078,6.210000038146973,23.91789436340332,9.641962051391602,28.67814064025879,18.636539459228516,2.430000066757202,29.718769073486328,12.704987525939941
2025-07-24,31.19263458251953,14.696781158447266,19.609947204589844,38.40154266357422,24.9448299407959,7.114051342010498,16.078767776489258,13.73825454711914,16.095712661743164,20.172101974487305,20.679615020751953,5.070000171661377,29.360273361206055,51.89674377441406,20.6113338470459,6.079999923706055,22.995847702026367,9.518440246582031,28.724851608276367,18.580631256103516,2.4000000953674316,29.551612854003906,12.448801040649414
2025-07-25,31.32609748840332,14.584305763244629,19.776052474975586,38.304229736328125,24.982624053955078,7.0763115882873535,15.73987102508545,13.554819107055664,15.327421188354492,20.038129806518555,20.64007568359375,5.239999771118164,29.39704132080078,51.134769439697266,20.32383155822754,6.099999904632568,23.30012321472168,9.707355499267578,28.67814064025879,18.62721824645996,2.4200000762939453,29.498825073242188,12.401358604431152
2025-07-28,30.667720794677734,14.471830368041992,19.482929229736328,37.45756530761719,24.88813591003418,6.774388790130615,15.410388946533203,13.313458442687988,14.80882453918457,19.990283966064453,20.38306427001953,5.159999847412109,29.43381118774414,50.63903045654297,20.22736930847168,5.949999809265137,22.53482437133789,9.50390911102295,28.62428092956543,18.573110580444336,2.3399999141693115,29.516420364379883,12.050286293029785
2025-07-29,30.84565544128418,14.44371223449707,19.492700576782227,37.681396484375,24.91648292541504,6.585687160491943,15.391560554504395,13.371386528015137,15.461873054504395,19.894594192504883,20.491798400878906,5.300000190734863,29.819889068603516,50.3268928527832,20.221691131591797,6.019999980926514,22.7192325592041,9.6492280960083,28.63365364074707,18.573110580444336,2.319999933242798,29.657184600830078,12.059776306152344
2025-07-30,31.2015323638916,14.678033828735352,19.443845748901367,38.07066345214844,25.133806228637695,6.925350189208984,15.77752685546875,13.081751823425293,15.951659202575684,20.191240310668945,20.81800651550293,5.260000228881836,30.12323570251465,49.427215576171875,20.609445571899414,6.050000190734863,22.84832000732422,9.852675437927246,29.196016311645508,18.770095825195312,2.390000104904175,29.586803436279297,12.097729682922363
2025-07-31,31.28160858154297,14.55618667602539,19.248432159423828,38.08039855957031,24.973176956176758,6.661167144775391,15.316251754760742,13.0045166015625,15.817207336425781,19.827606201171875,20.491798400878906,5.179999828338623,30.003732681274414,49.078365325927734,20.486499786376953,5.949999809265137,22.60858726501465,9.976197242736816,29.50531768798828,19.426721572875977,2.359999895095825,29.648387908935547,11.936427116394043
2025-08-01,31.09258270263672,14.584305763244629,17.92937469482422,38.022003173828125,24.39679718017578,6.812129020690918,15.523353576660156,13.226568222045898,16.3934268951416,20.04770278930664,20.81800651550293,5.150000095367432,29.60846519470215,49.3445930480957,20.592422485351562,5.989999771118164,22.599367141723633,10.266837120056152,29.59904670715332,19.436100006103516,2.3499999046325684,29.41964340209961,11.945913314819336
2025-08-04,31.421939849853516,14.695956230163574,18.290895462036133,38.11932373046875,24.897586822509766,6.774388790130615,15.881080627441406,14.3561372756958,16.739158630371094,20.152963638305664,20.46214485168457,5.170000076293945,29.5625057220459,49.73935317993164,20.537569046020508,5.949999809265137,22.378076553344727,10.332231521606445,29.92708969116211,20.02706527709961,2.3399999141693115,29.516420364379883,12.031310081481934
2025-08-05,31.769094467163086,14.724108695983887,18.19318962097168,38.15824890136719,24.65191650390625,6.793258190155029,15.899904251098633,14.481645584106445,16.71994972229004,20.28693389892578,20.81800651550293,5.159999847412109,29.700389862060547,49.675086975097656,20.352205276489258,5.940000057220459,22.31353187561035,10.106985092163086,30.039562225341797,20.083345413208008,2.359999895095825,29.850736618041992,11.936427116394043
